SPID,GeoID,PID,SaleDate,Amount,Customers,Boxes,GeoID,Geo,Region
SP19,G6,P15,2/4/2021 0:00,3017,103,189,G6,UK,Europe
SP12,G1,P09,2/4/2021 0:00,18949,300,2707,G1,India,APAC
SP24,G6,P01,2/4/2021 0:00,8764,69,338,G6,UK,Europe
SP14,G1,P04,2/4/2021 0:00,12201,103,643,G1,India,APAC
SP20,G2,P10,2/4/2021 0:00,11935,189,460,G2,USA,Americas
SP01,G2,P20,2/4/2021 0:00,3724,322,266,G2,USA,Americas
SP23,G3,P06,2/4/2021 0:00,2646,70,166,G3,Canada,Americas
SP03,G1,P14,2/4/2021 0:00,686,18,46,G1,India,APAC
SP12,G5,P20,2/4/2021 0:00,2037,272,128,G5,Australia,APAC
SP23,G1,P21,2/4/2021 0:00,6300,208,300,G1,India,APAC
SP11,G3,P22,2/4/2021 0:00,2541,14,111,G3,Canada,Americas
SP04,G1,P04,2/4/2021 0:00,1883,97,118,G1,India,APAC
SP08,G1,P10,2/4/2021 0:00,10255,180,446,G1,India,APAC
SP22,G6,P11,2/5/2021 0:00,5803,98,233,G6,UK,Europe
SP09,G1,P02,2/5/2021 0:00,8260,239,1033,G1,India,APAC
SP24,G1,P15,2/5/2021 0:00,14868,5,1859,G1,India,APAC
SP03,G2,P06,2/5/2021 0:00,4137,10,276,G2,USA,Americas
SP10,G6,P11,2/5/2021 0:00,7161,480,276,G6,UK,Europe
SP24,G2,P07,2/5/2021 0:00,9625,149,332,G2,USA,Americas
SP19,G3,P16,2/5/2021 0:00,12852,296,429,G3,Canada,Americas
SP18,G3,P06,2/5/2021 0:00,7546,365,581,G3,Canada,Americas
SP19,G2,P06,2/5/2021 0:00,4123,104,275,G2,USA,Americas
SP21,G1,P16,2/5/2021 0:00,13174,78,573,G1,India,APAC
SP17,G2,P02,2/5/2021 0:00,7637,161,546,G2,USA,Americas
SP18,G2,P15,2/5/2021 0:00,3311,128,332,G2,USA,Americas
SP21,G1,P04,2/5/2021 0:00,2338,52,107,G1,India,APAC
SP06,G1,P17,2/8/2021 0:00,3465,228,139,G1,India,APAC
SP17,G5,P22,2/8/2021 0:00,2345,435,107,G5,Australia,APAC
SP18,G3,P16,2/8/2021 0:00,12698,53,471,G3,Canada,Americas
SP01,G4,P13,2/8/2021 0:00,6678,24,334,G4,New Zealand,APAC
SP12,G3,P15,2/8/2021 0:00,4851,120,324,G3,Canada,Americas
SP08,G4,P07,2/8/2021 0:00,336,164,12,G4,New Zealand,APAC
SP12,G3,P09,2/8/2021 0:00,2366,8,198,G3,Canada,Americas
SP08,G2,P08,2/8/2021 0:00,10598,226,461,G2,USA,Americas
SP01,G1,P20,2/8/2021 0:00,13293,199,665,G1,India,APAC
SP23,G5,P02,2/8/2021 0:00,2086,90,261,G5,Australia,APAC
SP04,G5,P22,2/8/2021 0:00,2751,133,120,G5,Australia,APAC
SP02,G3,P10,2/8/2021 0:00,5481,283,275,G3,Canada,Americas
SP09,G2,P20,2/8/2021 0:00,5628,11,433,G2,USA,Americas
SP22,G2,P17,2/8/2021 0:00,2660,113,89,G2,USA,Americas
SP20,G1,P03,2/9/2021 0:00,1386,157,82,G1,India,APAC
SP17,G6,P01,2/9/2021 0:00,11060,175,382,G6,UK,Europe
SP16,G5,P21,2/9/2021 0:00,2919,147,172,G5,Australia,APAC
SP25,G3,P08,2/9/2021 0:00,8680,334,457,G3,Canada,Americas
SP09,G2,P10,2/9/2021 0:00,1484,362,71,G2,USA,Americas
SP17,G3,P21,2/9/2021 0:00,16919,199,996,G3,Canada,Americas
SP21,G5,P11,2/9/2021 0:00,13188,215,440,G5,Australia,APAC
SP11,G5,P04,2/9/2021 0:00,4998,182,294,G5,Australia,APAC
SP14,G6,P13,2/9/2021 0:00,6146,64,342,G6,UK,Europe
SP19,G1,P01,2/9/2021 0:00,5621,162,217,G1,India,APAC
SP18,G6,P05,2/9/2021 0:00,980,75,47,G6,UK,Europe
SP13,G2,P03,2/10/2021 0:00,7343,116,350,G2,USA,Americas
SP01,G3,P17,2/10/2021 0:00,1750,9,63,G3,Canada,Americas
SP05,G1,P06,2/10/2021 0:00,2464,90,165,G1,India,APAC
SP09,G2,P01,2/10/2021 0:00,1974,47,86,G2,USA,Americas
SP22,G5,P19,2/10/2021 0:00,11823,52,986,G5,Australia,APAC
SP15,G4,P13,2/10/2021 0:00,7350,250,335,G4,New Zealand,APAC
SP15,G3,P15,2/10/2021 0:00,4165,170,417,G3,Canada,Americas
SP03,G1,P13,2/10/2021 0:00,630,41,28,G1,India,APAC
SP09,G3,P15,2/10/2021 0:00,2282,238,143,G3,Canada,Americas
SP17,G3,P12,2/10/2021 0:00,5250,37,292,G3,Canada,Americas
SP06,G3,P03,2/10/2021 0:00,11676,253,730,G3,Canada,Americas
SP17,G5,P17,2/10/2021 0:00,14917,289,533,G5,Australia,APAC
SP22,G3,P18,2/11/2021 0:00,4634,100,155,G3,Canada,Americas
SP05,G2,P18,2/11/2021 0:00,819,196,27,G2,USA,Americas
SP10,G1,P07,2/11/2021 0:00,2422,60,106,G1,India,APAC
SP13,G3,P18,2/11/2021 0:00,1463,158,59,G3,Canada,Americas
SP15,G3,P18,2/11/2021 0:00,1050,10,32,G3,Canada,Americas
SP20,G6,P22,2/11/2021 0:00,1526,527,85,G6,UK,Europe
SP03,G4,P02,2/11/2021 0:00,427,163,27,G4,New Zealand,APAC
SP06,G2,P10,2/11/2021 0:00,10976,132,440,G2,USA,Americas
SP04,G4,P05,2/12/2021 0:00,6503,299,407,G4,New Zealand,APAC
SP13,G6,P08,2/12/2021 0:00,21,300,1,G6,UK,Europe
SP05,G6,P06,2/12/2021 0:00,7063,13,393,G6,UK,Europe
SP24,G3,P22,2/12/2021 0:00,3990,50,200,G3,Canada,Americas
SP14,G4,P19,2/12/2021 0:00,1806,184,129,G4,New Zealand,APAC
SP16,G1,P14,2/12/2021 0:00,10136,115,597,G1,India,APAC
SP12,G6,P03,2/12/2021 0:00,1288,119,62,G6,UK,Europe
SP20,G3,P14,2/12/2021 0:00,1295,107,87,G3,Canada,Americas
SP09,G2,P19,2/12/2021 0:00,6461,288,718,G2,USA,Americas
SP22,G4,P18,2/12/2021 0:00,4949,31,155,G4,New Zealand,APAC
SP18,G4,P12,2/12/2021 0:00,5432,39,302,G4,New Zealand,APAC
SP15,G3,P17,2/12/2021 0:00,7112,55,246,G3,Canada,Americas
SP12,G6,P22,2/12/2021 0:00,266,112,11,G6,UK,Europe
SP05,G2,P02,2/12/2021 0:00,6202,44,414,G2,USA,Americas
SP22,G4,P11,2/15/2021 0:00,1057,288,43,G4,New Zealand,APAC
SP15,G6,P07,2/15/2021 0:00,1925,460,67,G6,UK,Europe
SP04,G1,P13,2/15/2021 0:00,1841,185,77,G1,India,APAC
SP07,G3,P10,2/15/2021 0:00,1204,5,61,G3,Canada,Americas
SP04,G4,P13,2/15/2021 0:00,4074,146,186,G4,New Zealand,APAC
SP16,G2,P18,2/15/2021 0:00,4473,39,150,G2,USA,Americas
SP16,G6,P15,2/15/2021 0:00,2947,210,246,G6,UK,Europe
SP23,G2,P16,2/15/2021 0:00,15386,59,642,G2,USA,Americas
SP04,G6,P01,2/15/2021 0:00,4690,229,188,G6,UK,Europe
SP24,G2,P14,2/15/2021 0:00,343,158,39,G2,USA,Americas
SP14,G3,P05,2/15/2021 0:00,3052,393,146,G3,Canada,Americas
SP19,G5,P18,2/15/2021 0:00,686,187,25,G5,Australia,APAC
SP04,G3,P14,2/15/2021 0:00,6993,133,538,G3,Canada,Americas
SP21,G6,P01,2/16/2021 0:00,5236,170,169,G6,UK,Europe
SP06,G1,P10,2/16/2021 0:00,8638,212,333,G1,India,APAC
SP07,G4,P18,2/16/2021 0:00,5712,288,191,G4,New Zealand,APAC
SP03,G2,P05,2/16/2021 0:00,6258,334,330,G2,USA,Americas
SP04,G2,P19,2/16/2021 0:00,3234,90,294,G2,USA,Americas
SP15,G1,P16,2/16/2021 0:00,17577,32,677,G1,India,APAC
SP11,G2,P06,2/16/2021 0:00,12684,217,668,G2,USA,Americas
SP05,G1,P08,2/16/2021 0:00,1239,29,54,G1,India,APAC
SP15,G6,P02,2/16/2021 0:00,3402,55,243,G6,UK,Europe
SP12,G1,P21,2/16/2021 0:00,11382,432,633,G1,India,APAC
SP18,G1,P01,2/16/2021 0:00,7133,212,265,G1,India,APAC
SP22,G1,P01,2/17/2021 0:00,8309,171,333,G1,India,APAC
SP23,G4,P12,2/17/2021 0:00,1435,3,131,G4,New Zealand,APAC
SP02,G3,P06,2/17/2021 0:00,3227,126,216,G3,Canada,Americas
SP25,G4,P07,2/17/2021 0:00,133,195,6,G4,New Zealand,APAC
SP05,G5,P08,2/17/2021 0:00,5446,425,273,G5,Australia,APAC
SP12,G1,P08,2/17/2021 0:00,4424,91,261,G1,India,APAC
SP22,G6,P01,2/17/2021 0:00,1827,168,80,G6,UK,Europe
SP04,G4,P18,2/17/2021 0:00,8232,264,305,G4,New Zealand,APAC
SP07,G5,P02,2/17/2021 0:00,861,262,62,G5,Australia,APAC
SP01,G4,P19,2/17/2021 0:00,8099,178,675,G4,New Zealand,APAC
SP17,G5,P20,2/17/2021 0:00,5894,592,281,G5,Australia,APAC
SP25,G2,P11,2/17/2021 0:00,8211,601,257,G2,USA,Americas
SP07,G1,P11,2/17/2021 0:00,10360,206,415,G1,India,APAC
SP14,G6,P01,2/17/2021 0:00,5145,98,166,G6,UK,Europe
SP08,G6,P02,2/17/2021 0:00,9163,235,1146,G6,UK,Europe
SP17,G1,P14,2/17/2021 0:00,15323,33,1393,G1,India,APAC
SP16,G3,P09,2/17/2021 0:00,7994,177,1000,G3,Canada,Americas
SP13,G3,P21,2/17/2021 0:00,6363,87,455,G3,Canada,Americas
SP20,G4,P22,2/17/2021 0:00,3262,185,172,G4,New Zealand,APAC
SP05,G5,P07,2/17/2021 0:00,2793,93,127,G5,Australia,APAC
SP17,G1,P16,2/18/2021 0:00,8491,338,340,G1,India,APAC
SP02,G5,P17,2/18/2021 0:00,13685,39,571,G5,Australia,APAC
SP21,G3,P14,2/18/2021 0:00,770,137,52,G3,Canada,Americas
SP25,G3,P02,2/18/2021 0:00,8631,399,1079,G3,Canada,Americas
SP22,G4,P12,2/18/2021 0:00,4536,120,267,G4,New Zealand,APAC
SP17,G6,P08,2/18/2021 0:00,14497,21,605,G6,UK,Europe
SP17,G5,P21,2/18/2021 0:00,7672,112,452,G5,Australia,APAC
SP03,G5,P08,2/18/2021 0:00,10878,329,573,G5,Australia,APAC
SP02,G5,P02,2/18/2021 0:00,12572,94,1397,G5,Australia,APAC
SP19,G5,P02,2/18/2021 0:00,1575,90,105,G5,Australia,APAC
SP02,G3,P18,2/18/2021 0:00,5453,260,166,G3,Canada,Americas
SP19,G4,P18,2/18/2021 0:00,4802,84,155,G4,New Zealand,APAC
SP16,G1,P06,2/19/2021 0:00,7651,325,426,G1,India,APAC
SP18,G1,P09,2/19/2021 0:00,2079,527,260,G1,India,APAC
SP02,G4,P10,2/19/2021 0:00,2100,62,81,G4,New Zealand,APAC
SP25,G5,P20,2/19/2021 0:00,5278,242,406,G5,Australia,APAC
SP01,G2,P10,2/19/2021 0:00,4249,19,164,G2,USA,Americas
SP12,G2,P05,2/19/2021 0:00,3976,9,210,G2,USA,Americas
SP20,G2,P11,2/19/2021 0:00,6951,183,218,G2,USA,Americas
SP25,G6,P10,2/19/2021 0:00,616,161,25,G6,UK,Europe
SP09,G6,P13,2/19/2021 0:00,5439,115,287,G6,UK,Europe
SP10,G1,P02,2/19/2021 0:00,63,206,7,G1,India,APAC
SP10,G3,P15,2/19/2021 0:00,1533,115,110,G3,Canada,Americas
SP20,G2,P19,2/19/2021 0:00,3535,337,322,G2,USA,Americas
SP13,G3,P10,2/19/2021 0:00,2429,4,111,G3,Canada,Americas
SP03,G1,P04,2/19/2021 0:00,7119,144,356,G1,India,APAC
SP02,G4,P07,2/19/2021 0:00,3521,304,118,G4,New Zealand,APAC
SP08,G2,P11,2/19/2021 0:00,3745,177,118,G2,USA,Americas
SP16,G5,P14,2/19/2021 0:00,4816,100,301,G5,Australia,APAC
SP02,G6,P15,2/19/2021 0:00,1736,72,193,G6,UK,Europe
SP17,G5,P19,2/19/2021 0:00,1099,139,92,G5,Australia,APAC
SP14,G6,P11,2/19/2021 0:00,6692,165,231,G6,UK,Europe
SP02,G5,P15,2/22/2021 0:00,364,177,31,G5,Australia,APAC
SP08,G3,P13,2/22/2021 0:00,10927,202,476,G3,Canada,Americas
SP12,G4,P13,2/22/2021 0:00,11410,103,476,G4,New Zealand,APAC
SP24,G1,P16,2/22/2021 0:00,2443,337,82,G1,India,APAC
SP14,G3,P14,2/22/2021 0:00,329,257,26,G3,Canada,Americas
SP04,G4,P07,2/22/2021 0:00,3066,144,128,G4,New Zealand,APAC
SP19,G4,P15,2/22/2021 0:00,567,243,38,G4,New Zealand,APAC
SP14,G4,P20,2/22/2021 0:00,14721,257,1052,G4,New Zealand,APAC
SP09,G4,P21,2/22/2021 0:00,6986,11,350,G4,New Zealand,APAC
SP06,G2,P13,2/22/2021 0:00,14112,158,784,G2,USA,Americas
SP08,G6,P20,2/22/2021 0:00,1771,605,137,G6,UK,Europe
SP15,G5,P22,2/22/2021 0:00,5082,164,231,G5,Australia,APAC
SP12,G3,P03,2/22/2021 0:00,1827,48,102,G3,Canada,Americas
SP18,G1,P07,2/22/2021 0:00,182,85,7,G1,India,APAC
SP08,G4,P21,2/22/2021 0:00,5369,136,269,G4,New Zealand,APAC
SP06,G2,P07,2/22/2021 0:00,6034,169,275,G2,USA,Americas
SP09,G3,P05,2/22/2021 0:00,13209,204,881,G3,Canada,Americas
SP12,G5,P17,2/22/2021 0:00,847,263,30,G5,Australia,APAC
SP22,G3,P02,2/22/2021 0:00,1015,66,64,G3,Canada,Americas
SP14,G3,P02,2/23/2021 0:00,16247,215,2031,G3,Canada,Americas
SP21,G3,P15,2/23/2021 0:00,2422,41,303,G3,Canada,Americas
SP10,G3,P22,2/23/2021 0:00,3997,333,174,G3,Canada,Americas
SP24,G2,P03,2/23/2021 0:00,7182,125,479,G2,USA,Americas
SP21,G1,P05,2/23/2021 0:00,1246,163,70,G1,India,APAC
SP24,G6,P06,2/23/2021 0:00,553,50,27,G6,UK,Europe
SP23,G2,P12,2/23/2021 0:00,2681,206,207,G2,USA,Americas
SP20,G5,P15,2/23/2021 0:00,2800,78,234,G5,Australia,APAC
SP23,G6,P04,2/23/2021 0:00,4851,160,304,G6,UK,Europe
SP05,G3,P17,2/23/2021 0:00,168,3,6,G3,Canada,Americas
SP11,G5,P12,2/23/2021 0:00,315,5,21,G5,Australia,APAC
SP04,G3,P06,2/23/2021 0:00,11851,58,741,G3,Canada,Americas
SP14,G4,P07,2/23/2021 0:00,3220,261,147,G4,New Zealand,APAC
SP05,G6,P19,2/23/2021 0:00,11935,307,1194,G6,UK,Europe
SP03,G3,P22,2/23/2021 0:00,12404,186,478,G3,Canada,Americas
SP22,G5,P12,2/24/2021 0:00,1519,132,90,G5,Australia,APAC
SP22,G1,P17,2/24/2021 0:00,10934,182,476,G1,India,APAC
SP25,G6,P22,2/24/2021 0:00,3346,179,129,G6,UK,Europe
SP24,G3,P10,2/24/2021 0:00,8351,36,398,G3,Canada,Americas
SP12,G6,P14,2/24/2021 0:00,11718,76,733,G6,UK,Europe
SP17,G3,P10,2/24/2021 0:00,2681,115,117,G3,Canada,Americas
SP22,G1,P02,2/24/2021 0:00,6188,292,563,G1,India,APAC
SP11,G5,P08,2/24/2021 0:00,10941,182,521,G5,Australia,APAC
SP11,G3,P01,2/24/2021 0:00,3647,220,141,G3,Canada,Americas
SP23,G3,P22,2/25/2021 0:00,2436,130,122,G3,Canada,Americas
SP11,G3,P17,2/25/2021 0:00,896,346,41,G3,Canada,Americas
SP04,G2,P17,2/25/2021 0:00,3808,17,174,G2,USA,Americas
SP04,G3,P05,2/25/2021 0:00,10920,278,683,G3,Canada,Americas
SP13,G4,P12,2/25/2021 0:00,4186,75,299,G4,New Zealand,APAC
SP24,G3,P13,2/25/2021 0:00,6797,72,309,G3,Canada,Americas
SP24,G5,P10,2/25/2021 0:00,4319,56,155,G5,Australia,APAC
SP16,G3,P20,2/25/2021 0:00,1673,99,105,G3,Canada,Americas
SP20,G4,P03,2/25/2021 0:00,735,84,35,G4,New Zealand,APAC
SP20,G5,P11,2/25/2021 0:00,2632,39,106,G5,Australia,APAC
SP04,G4,P09,2/25/2021 0:00,2030,68,170,G4,New Zealand,APAC
SP03,G2,P18,2/25/2021 0:00,1169,265,47,G2,USA,Americas
SP09,G4,P05,2/25/2021 0:00,3703,54,206,G4,New Zealand,APAC
SP01,G6,P14,2/25/2021 0:00,805,48,54,G6,UK,Europe
SP23,G6,P20,2/25/2021 0:00,406,260,21,G6,UK,Europe
SP20,G5,P09,2/25/2021 0:00,3591,73,360,G5,Australia,APAC
SP20,G6,P14,2/25/2021 0:00,5551,210,463,G6,UK,Europe
SP24,G5,P14,2/25/2021 0:00,3605,347,258,G5,Australia,APAC
SP09,G3,P03,2/25/2021 0:00,6356,38,374,G3,Canada,Americas
SP24,G5,P19,2/25/2021 0:00,602,238,41,G5,Australia,APAC
SP23,G1,P14,2/26/2021 0:00,7042,142,470,G1,India,APAC
SP22,G5,P03,2/26/2021 0:00,2968,215,142,G5,Australia,APAC
SP10,G1,P22,2/26/2021 0:00,294,80,17,G1,India,APAC
SP05,G4,P11,2/26/2021 0:00,6363,68,213,G4,New Zealand,APAC
SP09,G2,P12,2/26/2021 0:00,280,220,18,G2,USA,Americas
SP11,G3,P21,2/26/2021 0:00,406,22,29,G3,Canada,Americas
SP18,G4,P07,2/26/2021 0:00,4144,374,139,G4,New Zealand,APAC
SP08,G4,P01,2/26/2021 0:00,5341,179,173,G4,New Zealand,APAC
SP17,G5,P12,2/26/2021 0:00,2947,103,197,G5,Australia,APAC
SP02,G4,P19,2/26/2021 0:00,12026,166,926,G4,New Zealand,APAC
SP10,G4,P20,2/26/2021 0:00,3983,237,307,G4,New Zealand,APAC
SP04,G1,P14,2/26/2021 0:00,1792,283,163,G1,India,APAC
SP01,G6,P01,2/26/2021 0:00,1526,150,67,G6,UK,Europe
SP20,G2,P16,2/26/2021 0:00,5313,70,190,G2,USA,Americas
SP08,G6,P11,2/26/2021 0:00,7728,48,242,G6,UK,Europe
SP16,G3,P13,2/26/2021 0:00,413,414,22,G3,Canada,Americas
SP21,G1,P14,2/26/2021 0:00,4431,13,493,G1,India,APAC
SP03,G2,P12,2/26/2021 0:00,1036,240,58,G2,USA,Americas
SP21,G2,P09,2/26/2021 0:00,217,147,25,G2,USA,Americas
SP15,G1,P19,2/26/2021 0:00,7616,16,693,G1,India,APAC
SP12,G6,P16,2/26/2021 0:00,11900,256,518,G6,UK,Europe
SP25,G4,P19,2/26/2021 0:00,10437,350,1044,G4,New Zealand,APAC
SP18,G1,P12,3/1/2021 0:00,5691,216,335,G1,India,APAC
SP22,G5,P04,3/1/2021 0:00,5397,66,300,G5,Australia,APAC
SP08,G2,P16,3/1/2021 0:00,3276,61,143,G2,USA,Americas
SP09,G4,P07,3/1/2021 0:00,4102,14,187,G4,New Zealand,APAC
SP02,G5,P18,3/1/2021 0:00,476,86,18,G5,Australia,APAC
SP14,G3,P16,3/1/2021 0:00,4858,138,157,G3,Canada,Americas
SP09,G3,P08,3/1/2021 0:00,7259,69,404,G3,Canada,Americas
SP08,G1,P03,3/2/2021 0:00,6209,35,311,G1,India,APAC
SP09,G4,P16,3/2/2021 0:00,12390,269,539,G4,New Zealand,APAC
SP20,G6,P21,3/2/2021 0:00,686,103,41,G6,UK,Europe
SP18,G4,P01,3/2/2021 0:00,9030,563,312,G4,New Zealand,APAC
SP14,G3,P03,3/2/2021 0:00,5376,48,256,G3,Canada,Americas
SP24,G5,P17,3/2/2021 0:00,2898,17,126,G5,Australia,APAC
SP01,G2,P03,3/2/2021 0:00,18900,13,945,G2,USA,Americas
SP18,G2,P11,3/2/2021 0:00,5082,95,182,G2,USA,Americas
SP16,G5,P04,3/2/2021 0:00,2016,177,107,G5,Australia,APAC
SP10,G2,P20,3/2/2021 0:00,847,145,50,G2,USA,Americas
SP10,G4,P15,3/3/2021 0:00,4200,57,350,G4,New Zealand,APAC
SP03,G4,P22,3/3/2021 0:00,17577,190,977,G4,New Zealand,APAC
SP09,G1,P09,3/3/2021 0:00,861,108,96,G1,India,APAC
SP03,G3,P07,3/3/2021 0:00,3829,434,142,G3,Canada,Americas
SP01,G6,P18,3/3/2021 0:00,1155,238,37,G6,UK,Europe
SP19,G5,P15,3/3/2021 0:00,11123,189,1391,G5,Australia,APAC
SP22,G4,P15,3/3/2021 0:00,8505,82,532,G4,New Zealand,APAC
SP05,G2,P07,3/3/2021 0:00,4130,152,138,G2,USA,Americas
SP14,G5,P01,3/3/2021 0:00,420,43,15,G5,Australia,APAC
SP07,G5,P06,3/3/2021 0:00,994,92,63,G5,Australia,APAC
SP13,G6,P05,3/3/2021 0:00,3689,364,176,G6,UK,Europe
SP16,G2,P06,3/3/2021 0:00,13195,124,880,G2,USA,Americas
SP12,G5,P16,3/4/2021 0:00,6545,276,219,G5,Australia,APAC
SP04,G2,P07,3/4/2021 0:00,9982,399,357,G2,USA,Americas
SP21,G6,P13,3/4/2021 0:00,6363,95,398,G6,UK,Europe
SP04,G5,P15,3/4/2021 0:00,14336,50,1304,G5,Australia,APAC
SP24,G1,P10,3/4/2021 0:00,7063,182,253,G1,India,APAC
SP17,G5,P11,3/4/2021 0:00,5551,176,199,G5,Australia,APAC
SP05,G2,P09,3/4/2021 0:00,448,319,38,G2,USA,Americas
SP11,G6,P21,3/5/2021 0:00,9121,66,481,G6,UK,Europe
SP04,G3,P09,3/5/2021 0:00,6258,277,626,G3,Canada,Americas
SP20,G3,P18,3/5/2021 0:00,10752,111,347,G3,Canada,Americas
SP08,G4,P13,3/5/2021 0:00,12411,100,540,G4,New Zealand,APAC
SP11,G5,P18,3/5/2021 0:00,308,74,10,G5,Australia,APAC
SP25,G2,P12,3/5/2021 0:00,10689,296,764,G2,USA,Americas
SP04,G6,P07,3/5/2021 0:00,448,98,16,G6,UK,Europe
SP11,G2,P05,3/5/2021 0:00,4410,271,260,G2,USA,Americas
SP15,G6,P15,3/8/2021 0:00,6265,501,570,G6,UK,Europe
SP05,G3,P21,3/8/2021 0:00,7301,116,366,G3,Canada,Americas
SP03,G5,P18,3/8/2021 0:00,4802,330,185,G5,Australia,APAC
SP14,G3,P01,3/8/2021 0:00,1358,99,53,G3,Canada,Americas
SP21,G2,P02,3/8/2021 0:00,1610,284,147,G2,USA,Americas
SP03,G6,P22,3/8/2021 0:00,63,106,3,G6,UK,Europe
SP05,G4,P21,3/8/2021 0:00,161,55,8,G4,New Zealand,APAC
SP02,G3,P03,3/8/2021 0:00,1246,157,70,G3,Canada,Americas
SP15,G1,P11,3/8/2021 0:00,49,250,3,G1,India,APAC
SP09,G2,P03,3/8/2021 0:00,4032,150,202,G2,USA,Americas
SP18,G3,P09,3/8/2021 0:00,1085,181,181,G3,Canada,Americas
SP10,G2,P10,3/8/2021 0:00,4347,135,174,G2,USA,Americas
SP15,G5,P17,3/8/2021 0:00,7084,193,322,G5,Australia,APAC
SP13,G3,P04,3/8/2021 0:00,5383,117,300,G3,Canada,Americas
SP06,G3,P12,3/8/2021 0:00,1351,232,123,G3,Canada,Americas
SP19,G5,P19,3/8/2021 0:00,3591,455,257,G5,Australia,APAC
SP13,G3,P12,3/8/2021 0:00,1540,27,154,G3,Canada,Americas
SP22,G2,P07,3/8/2021 0:00,9884,113,341,G2,USA,Americas
SP18,G1,P13,3/8/2021 0:00,9415,296,554,G1,India,APAC
SP02,G5,P07,3/8/2021 0:00,1778,52,66,G5,Australia,APAC
SP17,G3,P04,3/8/2021 0:00,8120,224,370,G3,Canada,Americas
SP23,G6,P01,3/8/2021 0:00,2849,128,95,G6,UK,Europe
SP13,G5,P13,3/8/2021 0:00,2408,288,115,G5,Australia,APAC
SP07,G3,P17,3/8/2021 0:00,12075,265,549,G3,Canada,Americas
SP06,G3,P18,3/8/2021 0:00,2730,120,95,G3,Canada,Americas
SP19,G6,P04,3/9/2021 0:00,1778,267,112,G6,UK,Europe
SP18,G4,P09,3/9/2021 0:00,4725,157,591,G4,New Zealand,APAC
SP13,G3,P20,3/9/2021 0:00,6405,40,338,G3,Canada,Americas
SP03,G6,P08,3/9/2021 0:00,2674,402,122,G6,UK,Europe
SP24,G1,P08,3/9/2021 0:00,5908,149,311,G1,India,APAC
SP24,G5,P03,3/9/2021 0:00,7301,39,457,G5,Australia,APAC
SP24,G2,P10,3/9/2021 0:00,154,101,6,G2,USA,Americas
SP12,G2,P09,3/9/2021 0:00,343,103,29,G2,USA,Americas
SP03,G4,P19,3/9/2021 0:00,14903,136,1656,G4,New Zealand,APAC
SP17,G4,P12,3/9/2021 0:00,5390,482,318,G4,New Zealand,APAC
SP09,G5,P03,3/9/2021 0:00,553,105,27,G5,Australia,APAC
SP23,G6,P10,3/9/2021 0:00,7266,70,346,G6,UK,Europe
SP14,G4,P05,3/9/2021 0:00,8792,32,419,G4,New Zealand,APAC
SP05,G1,P04,3/9/2021 0:00,8967,154,561,G1,India,APAC
SP24,G1,P13,3/9/2021 0:00,3661,269,167,G1,India,APAC
SP13,G4,P19,3/10/2021 0:00,1344,8,112,G4,New Zealand,APAC
SP15,G5,P09,3/10/2021 0:00,10262,168,856,G5,Australia,APAC
SP03,G1,P05,3/10/2021 0:00,4480,128,264,G1,India,APAC
SP21,G4,P22,3/10/2021 0:00,7784,100,300,G4,New Zealand,APAC
SP01,G2,P17,3/10/2021 0:00,19054,178,658,G2,USA,Americas
SP17,G4,P08,3/10/2021 0:00,23268,80,1058,G4,New Zealand,APAC
SP08,G1,P06,3/11/2021 0:00,3885,242,195,G1,India,APAC
SP17,G6,P06,3/11/2021 0:00,7147,225,477,G6,UK,Europe
SP19,G1,P16,3/11/2021 0:00,4571,62,164,G1,India,APAC
SP23,G5,P20,3/11/2021 0:00,7973,80,614,G5,Australia,APAC
SP07,G6,P01,3/11/2021 0:00,6055,213,202,G6,UK,Europe
SP09,G4,P03,3/11/2021 0:00,847,213,43,G4,New Zealand,APAC
SP08,G4,P09,3/11/2021 0:00,4914,147,702,G4,New Zealand,APAC
SP02,G5,P08,3/11/2021 0:00,1358,204,76,G5,Australia,APAC
SP01,G4,P17,3/11/2021 0:00,1428,387,50,G4,New Zealand,APAC
SP14,G2,P22,3/11/2021 0:00,8764,50,439,G2,USA,Americas
SP25,G5,P03,3/11/2021 0:00,10472,107,456,G5,Australia,APAC
SP22,G6,P10,3/11/2021 0:00,1960,65,70,G6,UK,Europe
SP03,G3,P06,3/11/2021 0:00,10171,69,536,G3,Canada,Americas
SP04,G3,P15,3/11/2021 0:00,8253,13,551,G3,Canada,Americas
SP01,G1,P16,3/11/2021 0:00,9534,86,367,G1,India,APAC
SP19,G3,P08,3/11/2021 0:00,5936,199,350,G3,Canada,Americas
SP01,G6,P06,3/12/2021 0:00,154,172,8,G6,UK,Europe
SP08,G4,P18,3/12/2021 0:00,5663,155,196,G4,New Zealand,APAC
SP09,G6,P15,3/12/2021 0:00,11298,14,1256,G6,UK,Europe
SP19,G3,P01,3/12/2021 0:00,1309,237,49,G3,Canada,Americas
SP03,G6,P06,3/12/2021 0:00,3815,258,212,G6,UK,Europe
SP23,G5,P07,3/12/2021 0:00,385,227,16,G5,Australia,APAC
SP18,G2,P22,3/12/2021 0:00,315,232,15,G2,USA,Americas
SP06,G1,P22,3/12/2021 0:00,11823,453,657,G1,India,APAC
SP03,G5,P07,3/12/2021 0:00,2891,205,108,G5,Australia,APAC
